archive,archive_sha256,archive_bytes,scan_status,license_entry_count,license_entries,license_snippets,all_entry_count,error_tail
more assets to ingest/Super Retro World/Gigantic Tree pack/gigantic-tree-pack-free_version.zip,5157ac448182fbcd6a2e2d7849097ac7f8def05372824ba5043ef3ff57840dc1,2835417,license_evidence_found,1,LICENCE.txt,"LICENCE.txt: Are you using those assets ? Well, thank you ! Please mind the section below. ! You need to : - Credit the authors mention our social account (Twitter) : Gif (@gif_not_jif) Noiracide (@Noiracide) Romi (@DessRomaric) ✔️ You can : - Use the assets for non-commercial AND commercial project. - Adapt and/or modify the assets to match your project. ❌ You can NOT : - Distribute or sell those assets directly (even modified). - Claim the asset yours. - Use the assets for a NFT/metaverse/IA project. Depending of your project, we appreciate if you can encrypt your assets data when distributing on the internet (to prevent theft). The license is the same for each asset pack of the Super Retro World collection.",36,
more assets to ingest/Super Retro World/interior pack/Super_Retro_World_Interior_pack_week42.zip,d44d3f002d48ce606194cb8e55c25028e71a3330442945d39246bb33c969a574,8303518,license_evidence_found,1,README.txt,README.txt: _________ __________ __ __ __ .__ .___ / _____/__ ________ ___________ \______ \ _____/ |________ ____ / \ / \___________| | __| _/ \_____ \| | \____ \_/ __ \_ __ \ | _// __ \ __\_ __ \/ _ \ \ \/\/ / _ \_ __ \ | / __ | / \ | / |_> > ___/| | \/ | | \ ___/| | | | \( <_> ) \ ( <_> ) | \/ |__/ /_/ | /_______ /____/| __/ \___ >__| |____|_ /\___ >__| |__| \____/ \__/\ / \____/|__| |____/\____ | \/ |__| \/ \/ \/ \/ \/ =============================================================================================== File : Super Retro World Interior Pack Author : The low-res arist (Twitter @Pixelart_asset) Version : 0.1 05/02/21 Creation 0.2 19/02/21 Fixing somes tiles 0.3 28/02/21 Adding the inside of the rock house (from the Exterior Pack) 0.4 03/03/21 Clock update =============================================================================================== Hello and thank you for purchasing this pakage :) I hope it will be useful for you ! ====================================================,33,
more assets to ingest/Super Retro World/marketplace pack/Package_Marketplace_week40.zip,0ff0c5f1aa47085868f7e6928a72b87f6e08ce54c2b68d9e2e3fcc773d6fe0fc,15930009,license_evidence_found,2,Package_Marketplace\LICENCE.txt | Package_Marketplace\README.txt,"Package_Marketplace\LICENCE.txt: You are free to: Share — copy and redistribute the material in any medium or format Adapt — remix, transform, and build upon the material for any purpose, even commercially. This license is acceptable for Free Cultural Works. The licensor cannot revoke these freedoms as long as you follow the license terms. || Package_Marketplace\README.txt: _________ __________ __ __ __ .__ .___ / _____/__ ________ ___________ \______ \ _____/ |________ ____ / \ / \___________| | __| _/ \_____ \| | \____ \_/ __ \_ __ \ | _// __ \ __\_ __ \/ _ \ \ \/\/ / _ \_ __ \ | / __ | / \ | / |_> > ___/| | \/ | | \ ___/| | | | \( <_> ) \ ( <_> ) | \/ |__/ /_/ | /_______ /____/| __/ \___ >__| |____|_ /\___ >__| |__| \____/ \__/\ / \____/|__| |____/\____ | \/ |__| \/ \/ \/ \/ \/ =============================================================================================== File : Super_Retro_World tileset package Author : Gif (Twitter @gif_not_jif) Version : 0.1 08/10/21 Creation =============================================================================================== Hello and thank you for purchasing this pakage :) I hope it will be useful for you ! =============================================================================================== This package contains : + Super_Retro_World.zip + README.txt..................This file :) + LICENCE.tx",77,
more assets to ingest/Super Retro World/overworld pack/overworld-pack-free_version.zip,e2e019f48719e12b7ac50d2e897ab8d36ece7fe4efd8134d94fd1112b957c501,5183932,license_evidence_found,1,LICENCE.txt,"LICENCE.txt: Are you using those assets ? Well, thank you ! Please mind the section below. ! You need to : - Credit the authors mention our social account (Twitter) : Gif (@gif_not_jif) Noiracide (@Noiracide) Romi (@DessRomaric) ✔️ You can : - Use the assets for non-commercial AND commercial project. - Adapt and/or modify the assets to match your project. ❌ You can NOT : - Distribute or sell those assets directly (even modified). - Claim the asset yours. - Use the assets for a NFT/metaverse/IA project. Depending of your project, we appreciate if you can encrypt your assets data when distributing on the internet (to prevent theft). The license is the same for each asset pack of the Super Retro World collection.",91,
more assets to ingest/toffee/Animal Mega Pack/Animal Mega Pack.zip,aa25ca37fc30c935e58c18106b03922f0488b4b8a6daf1ed81bfa73e6b41e29b,22778,no_license_entry_found,0,,,25,
more assets to ingest/toffee/cat pack/Cat Pack - Halloween Edition.zip,e2d6e6cb3bd6c9dac572317426700c18c88146ca6d01c18ecce6f93f9185e118,52689,no_license_entry_found,0,,,25,
more assets to ingest/toffee/cat pack/Cat Pack - Mochi.zip,716823b738d9d9716388d0136291054961b72aa3739df6a737de5f9613cef14d,44366,no_license_entry_found,0,,,11,
more assets to ingest/toffee/cat pack/Cat Pack - Pochi.zip,8f98a02f041bccc665480a85d6a3e199dc68dd7a09cf849210ab359901bd7f32,21630,no_license_entry_found,0,,,3,
more assets to ingest/toffee/cat pack/Cat Pixel Mega Pack Materials.zip,116d3cf56e0332caaa0ae973ca4ea56c7a884340dfc7be7cb2bdc93daeadd6f7,18777,no_license_entry_found,0,,,25,
more assets to ingest/toffee/cat pack/Cat Pixel Mega Pack.zip,44e9b7faf0092955cc24018589ae31f4405b9642e07dbb265a8d041911ca087e,62602,no_license_entry_found,0,,,61,
more assets to ingest/toffee/cat pack/Zombie Dead Cats.zip,537a22659faff03b2c7b47dadecb6e154d8a409476d793cef692b490e53e749c,5826,no_license_entry_found,0,,,5,
more assets to ingest/toffee/Dog Pack/Dog Mega Pack.zip,48908044955e2794d9fbfc69500a486258fe4b4b28be0debc84b2109cc392e0f,10771,no_license_entry_found,0,,,5,
more assets to ingest/toffee/Forest Nature Pack/Forest Nature Pack.zip,fda52ab2037c0f20c419c8327380cfee91fe3cae2fbe75c9a9c677e1eb1c3d8a,54860,no_license_entry_found,0,,,3,
more assets to ingest/toffee/Pet Mobile Pixel Asset Pack/Pet Mobile Pixel Asset Pack.zip,482f6baec0ed49fc6f972b2a049b30169e9ce9b0c4d7eddecbc95b8d86e31e09,40291,no_license_entry_found,0,,,13,
more assets to ingest/toffee/UI User Interface MEGA PACK/UI User Interface MEGA PACK.zip,3ace34ac0532c1012380e88883895d2e86f6c2a45e11dc8c46d1e5f1693f12e1,134710,no_license_entry_found,0,,,19,
more assets to ingest/Underwater Ocean Depths/1. Ocean floor tiles.zip,c1ab45e4c72fa502ddc45d37ded4b2563b96db6fb0566171a34eebca0abb4f7d,2301491,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/10. Ruins pillars and columns.zip,5001ebd19fa01603e2ae835c18f4e9804f44565cf78c0540ebd2009bf1b1c640,1439319,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/11. Underwater doors and gates.zip,7a5747c3dc0d376218eba8781334dc59bd4a2d24ccaa06c14a2f262f503481eb,2030043,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/12. Cave Entrances.zip,7e65850c30bf01d5d82ec90e4833fa77d298eb498de5ad3d0aef313a72023cdf,2168384,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/13. Bridges and platforms.zip,0490da9a820608000e469072f23dcb07f643adb8de426a605be901924c4c5520,1948602,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/14. Shells and small details.zip,7c72e604e44871746d57db96c2a0b2630f1e6d5e8389f8a19e03e4a493226eb4,1405995,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/15. Statues and ancient relics.zip,138f61ae465b4e88f28be7418e111fa900bc0c0eee6970cffa936c35d86aaa59,1383409,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/16. Lanterns and glow lights.zip,f2bf3307b8f5007f3992386e64fc05fe79302873abb229bcaff595b25bfed1cb,1202173,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/17. Barnacles and wall detaills.zip,6bab38c1f7c28ecded2df951940bd4c22606cebd61be9ac804d6fddd9e3ef929,1494688,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/18. Crystals and bioluminescense.zip,469cc97fc716f28de08b9d8a625bd85896c3ffd9658195e1fb0b453d667bd4b5,1494876,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/19. Deep sea props.zip,a8aaf8734e9ee8983739f5082f215dde24c3654087b441fbf4d21f39515b3237,1274241,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/2. Coral reef tiles.zip,7d6931a68038bb6fbf33550c9698efc7eae0c1248b4faaa1873ad777c3100c21,1714562,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/20. Special magic tiles.zip,bfbb093049b812cc2931bfbc420d98f4f75ad1320f4d13d5fc9747fe7e33657f,1918904,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/3. Seaweed and kelp.zip,494908ef8323f9cb2c89020e1bdc78e531a7640988da8cad7a9a8cea3430c2cc,1658292,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/4. Water details and foam.zip,bccaf7534ee98e6e10a8cd0311624f69e78787c0e06664d31d5b9e072bf6b008,1067607,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/5. Rock Formations.zip,fae815d72d21529b7251d1b0ff7efa3e9d4ff15e5118906611cbeea90ebb38c6,1417762,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/6. Underwater plants.zip,bdcd3e1e63ec15947f5533066d02957b062ccb61ad9f907cb7db3104a1436570,1522256,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/7. Troplical Fish and sea life.zip,5f7edf1b2faf1daa60b5d2c2b2bb6e40b6953240a1ee3e7630035fc61cbe0347,1300971,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/8. Treasure and loot.zip,218f6d8a8b61dbce01c87380e6fa1922805bf778db69fd28b802bfdcd2663075,1317992,no_license_entry_found,0,,,2,
more assets to ingest/Underwater Ocean Depths/9. Sunken ruins walls.zip,1fc807353a3b351adf14ae4e36a6b98a4fa620895d468fbdd575142e029f7a14,1743352,no_license_entry_found,0,,,2,
more assets to ingest/Valley of Ruin/Valley Ruin Asset Pack V0.3.zip,9462cba01349c1b01274dd5a4a050f2ea306f08a323476e5b76fc7390b6ddf1f,268891,no_license_entry_found,0,,,23,
